market,state,county,geoid,place_or_corridor,rural,status,lat,lon,notes
Atlanta,Georgia,Fulton,13121010801,Fulton County urban-eligible tract,N,Eligible — not designated,33.6606581,-84.413748,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011000,Fulton County urban-eligible tract,N,Eligible — not designated,33.6742768,-84.4269861,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011202,Fulton County urban-eligible tract,N,Eligible — not designated,33.6771978,-84.4503095,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011203,Fulton County urban-eligible tract,N,Eligible — not designated,33.6923449,-84.4436883,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011204,Fulton County urban-eligible tract,N,Eligible — not designated,33.7012461,-84.4433763,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011306,Fulton County urban-eligible tract,N,Eligible — not designated,33.6389921,-84.50339,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011307,Fulton County urban-eligible tract,N,Eligible — not designated,33.6517326,-84.4920253,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011308,Fulton County urban-eligible tract,N,Eligible — not designated,33.6393684,-84.4885173,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011310,Fulton County urban-eligible tract,N,Eligible — not designated,33.6690588,-84.4693599,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011430,Fulton County urban-eligible tract,N,Eligible — not designated,34.027588,-84.3258303,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011640,Fulton County urban-eligible tract,N,Eligible — not designated,34.0769205,-84.2789308,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011802,Fulton County urban-eligible tract,N,Eligible — not designated,33.7685312,-84.4066012,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011901,Fulton County urban-eligible tract,N,Eligible — not designated,33.7542232,-84.3854641,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121011902,Fulton County urban-eligible tract,N,Eligible — not designated,33.7525042,-84.3723874,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Fulton,13121012000,Fulton County urban-eligible tract,N,Eligible — not designated,33.7359393,-84.3929978,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050110,Gwinnett County urban-eligible tract,N,Eligible — not designated,34.1413317,-84.025886,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050111,Gwinnett County urban-eligible tract,N,Eligible — not designated,34.121051,-84.0126442,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050118,Gwinnett County urban-eligible tract,N,Eligible — not designated,34.0970318,-84.0588883,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050215,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9656651,-84.1142632,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050218,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9884597,-84.1405441,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050223,Gwinnett County urban-eligible tract,N,Eligible — not designated,34.0488255,-84.0840235,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050228,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9831039,-84.1646254,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050229,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9512944,-84.1428583,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050230,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9577176,-84.1523612,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050306,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9279854,-84.2300326,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050317,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9463722,-84.2420397,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050318,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9545355,-84.2473775,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050326,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.940082,-84.181574,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050327,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9367176,-84.1992781,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050328,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9333213,-84.1881364,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050329,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9179111,-84.2039108,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050330,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9313096,-84.2095382,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050333,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9501996,-84.1612915,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050334,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9590034,-84.1666163,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050433,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.8829632,-84.2069183,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050435,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9041168,-84.1351617,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050437,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.913775,-84.1945155,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050438,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9160654,-84.1743587,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050439,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9372137,-84.143614,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050440,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9179202,-84.1251258,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050441,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9108331,-84.1107813,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050445,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.8942009,-84.2040431,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050446,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.8864402,-84.1980905,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050447,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9077997,-84.163886,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050448,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9040686,-84.1712728,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050449,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.8995271,-84.1971089,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050451,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.8980135,-84.2152408,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050452,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9062732,-84.2127315,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050453,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9280387,-84.1569077,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050454,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9107284,-84.145978,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050455,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.8919648,-84.2165433,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050459,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.8875942,-84.1470789,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050460,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9006469,-84.156586,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050463,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.876329,-84.197881,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050466,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.8456633,-84.1371356,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050522,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9360173,-83.9729275,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050526,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9365938,-84.1239429,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050537,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9575913,-84.0974519,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050539,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9440834,-84.0930633,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050541,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9477158,-84.1068074,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050542,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9495818,-84.1250112,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050559,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9365324,-84.0496314,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050561,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9667345,-84.0816145,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050562,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9670763,-84.0519796,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050563,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9846735,-83.9995213,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050564,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9706656,-84.0046304,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050567,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.919406,-84.0591504,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050568,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9202709,-84.0408674,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050569,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9649461,-83.9741376,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050574,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9698602,-84.0288072,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050576,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9371631,-84.10126,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050577,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.9331507,-84.1102185,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050631,Gwinnett County urban-eligible tract,N,Eligible — not designated,34.1092645,-83.954523,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050633,Gwinnett County urban-eligible tract,N,Eligible — not designated,34.066248,-83.9719624,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050733,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.7809343,-84.0532826,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050748,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.8660796,-83.9210692,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Gwinnett,13135050763,Gwinnett County urban-eligible tract,N,Eligible — not designated,33.8611974,-84.038097,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070113,Henry County urban-eligible tract,N,Eligible — not designated,33.54766,-84.2260175,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070114,Henry County urban-eligible tract,N,Eligible — not designated,33.5176644,-84.2114684,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070115,Henry County urban-eligible tract,N,Eligible — not designated,33.5361415,-84.2736858,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070117,Henry County urban-eligible tract,N,Eligible — not designated,33.5786543,-84.1963659,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070119,Henry County urban-eligible tract,N,Eligible — not designated,33.5381549,-84.2531096,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070123,Henry County urban-eligible tract,N,Eligible — not designated,33.507166,-84.2481076,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070126,Henry County urban-eligible tract,N,Eligible — not designated,33.5677237,-84.2500216,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070211,Henry County urban-eligible tract,N,Eligible — not designated,33.5108812,-84.1630005,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070320,Henry County urban-eligible tract,N,Eligible — not designated,33.4267895,-84.2004673,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070322,Henry County urban-eligible tract,N,Eligible — not designated,33.4487688,-84.1905096,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070323,Henry County urban-eligible tract,N,Eligible — not designated,33.4411545,-84.165698,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070324,Henry County urban-eligible tract,N,Eligible — not designated,33.431019,-84.1524302,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Henry,13151070408,Henry County urban-eligible tract,N,Eligible — not designated,33.413583,-84.0518933,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Newton,13217100503,Newton County urban-eligible tract,N,Eligible — not designated,33.5854318,-83.9582934,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Newton,13217100504,Newton County urban-eligible tract,N,Eligible — not designated,33.6044185,-83.961594,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Newton,13217100506,Newton County urban-eligible tract,N,Eligible — not designated,33.5999686,-83.9107196,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Newton,13217100600,Newton County urban-eligible tract,N,Eligible — not designated,33.5514224,-83.8899947,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Newton,13217100701,Newton County urban-eligible tract,N,Eligible — not designated,33.5818308,-83.8613016,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Newton,13217100702,Newton County urban-eligible tract,N,Eligible — not designated,33.539994,-83.8549703,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Paulding,13223120304,Paulding County urban-eligible tract,N,Eligible — not designated,33.9395274,-84.8833139,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Paulding,13223120307,Paulding County urban-eligible tract,N,Eligible — not designated,33.905685,-84.8522029,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Rockdale,13247060104,Rockdale County urban-eligible tract,N,Eligible — not designated,33.6943728,-83.9389452,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Rockdale,13247060201,Rockdale County urban-eligible tract,N,Eligible — not designated,33.7032625,-84.0517635,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Rockdale,13247060203,Rockdale County urban-eligible tract,N,Eligible — not designated,33.6638079,-84.0691373,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Rockdale,13247060305,Rockdale County urban-eligible tract,N,Eligible — not designated,33.6579388,-83.9777256,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Rockdale,13247060314,Rockdale County urban-eligible tract,N,Eligible — not designated,33.6214455,-83.9854182,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Atlanta,Georgia,Rockdale,13247060318,Rockdale County urban-eligible tract,N,Eligible — not designated,33.6819856,-84.0149885,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000101,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0484773,-82.4131381,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000102,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0380365,-82.4109883,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000201,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0515195,-82.4466455,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000202,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0478249,-82.4330986,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000301,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0377654,-82.4439828,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000302,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0384194,-82.4325742,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000402,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0381828,-82.4594723,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000601,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0295881,-82.4765398,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000602,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0290218,-82.4595138,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000701,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0277315,-82.4456524,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000702,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0205121,-82.4429772,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000800,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0272386,-82.435662,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000901,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0289804,-82.4108652,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057000902,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0242562,-82.4065185,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057001001,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0177786,-82.4274642,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057001002,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0023042,-82.4172624,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Hillsborough,12057001100,Hillsborough County urban-eligible tract,N,Eligible — not designated,28.0133973,-82.446001,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
